,Corruption,Country,Dystopia_Residual,Freedom,GDP_per_Capita,Generosity,Happiness_Score,Life_Expectancy,Social_Support,year,Region
350,0.174,Estonia,1.456999999999999,0.5529999999999999,1.2,0.086,5.739,0.737,1.5319999999999998,2018-01-01,Central and Eastern Europe
351,0.161,Estonia,1.495,0.495,1.237,0.10300000000000001,5.893,0.8740000000000001,1.528,2019-01-01,Central and Eastern Europe
352,0.0,Indonesia,1.86399,0.46611,0.8282700000000001,0.51535,5.399,0.63793,1.0870799999999998,2015-01-01,Southeastern Asia
353,0.00322,Indonesia,2.03171,0.39237,0.95104,0.56521,5.314,0.49373999999999996,0.87625,2016-01-01,Southeastern Asia
354,0.0153171354904771,Indonesia,1.42947697639465,0.443323463201523,0.995538592338562,0.611704587936401,5.26200008392334,0.49234572052955605,1.2744446992874099,2017-01-01,Southeastern Asia
355,0.018000000000000002,Indonesia,1.4170000000000003,0.5379999999999999,0.899,0.484,5.093,0.522,1.215,2018-01-01,Southeastern Asia
356,0.027999999999999997,Indonesia,1.3809999999999998,0.491,0.9309999999999999,0.498,5.192,0.66,1.203,2019-01-01,Southeastern Asia
357,0.10440999999999999,Vietnam,2.20173,0.59444,0.63216,0.1686,5.36,0.7467600000000001,0.9122600000000001,2015-01-01,Southeastern Asia
358,0.11556,Vietnam,1.9418,0.5595399999999999,0.74037,0.25075,5.061,0.66157,0.7911699999999999,2016-01-01,Southeastern Asia
359,0.0876332372426987,Vietnam,1.46231865882874,0.571055591106415,0.7885475754737851,0.23496805131435397,5.07399988174438,0.6521689891815191,1.27749133110046,2017-01-01,Southeastern Asia
360,0.079,Vietnam,1.4469999999999996,0.618,0.715,0.177,5.103,0.7020000000000001,1.365,2018-01-01,Southeastern Asia
361,0.073,Vietnam,1.4740000000000002,0.5429999999999999,0.741,0.147,5.175,0.851,1.3459999999999999,2019-01-01,Southeastern Asia
362,0.15746,Turkey,2.08528,0.22815,1.06098,0.12253,5.332000000000001,0.73172,0.94632,2015-01-01,Middle East and Northern Africa
363,0.12347999999999999,Turkey,2.29074,0.23889000000000002,1.1649200000000002,0.04707,5.388999999999999,0.64718,0.8771700000000001,2016-01-01,Middle East and Northern Africa
364,0.0996715798974037,Turkey,1.87927794456482,0.300740599632263,1.1982743740081798,0.0466930419206619,5.5,0.6376056075096129,1.33775317668915,2017-01-01,Middle East and Northern Africa
365,0.109,Turkey,1.7300000000000004,0.324,1.148,0.106,5.483,0.6859999999999999,1.38,2018-01-01,Middle East and Northern Africa
366,0.106,Turkey,1.6379999999999995,0.195,1.183,0.083,5.372999999999999,0.8079999999999999,1.36,2019-01-01,Middle East and Northern Africa
367,0.042319999999999997,Kyrgyzstan,2.2327,0.43477,0.47428000000000003,0.3003,5.2860000000000005,0.65088,1.15115,2015-01-01,Central and Eastern Europe
368,0.047619999999999996,Kyrgyzstan,2.28136,0.40212,0.5604399999999999,0.38432,5.185,0.5544899999999999,0.95434,2016-01-01,Central and Eastern Europe
369,0.0394391790032387,Kyrgyzstan,1.5367231369018601,0.454943388700485,0.5962200760841371,0.42858037352562,5.0040001869201705,0.553457796573639,1.39423859119415,2017-01-01,Central and Eastern Europe
370,0.035,Kyrgyzstan,1.7349999999999999,0.54,0.53,0.281,5.131,0.594,1.416,2018-01-01,Central and Eastern Europe
